loc,complexity,churn,commit_frequency,developer_activity,files_modified,historical_defects,defect
319,15,129,16,67,4,3,1
18,25,136,25,34,4,0,1
207,18,80,7,51,10,2,1
387,6,144,11,51,4,1,1
148,17,40,17,17,1,1,1
433,23,126,8,24,10,1,1
494,9,143,16,39,5,5,1
238,5,100,13,71,7,3,1
160,38,100,13,94,9,1,0
305,17,140,8,4,9,2,1
281,30,26,21,50,1,0,0
244,32,18,14,50,1,4,1
372,25,42,1,96,6,2,1
180,16,129,24,51,1,4,1
349,6,87,24,95,10,5,1
413,34,81,18,16,5,5,1
141,39,117,18,92,2,0,1
424,6,25,3,36,9,5,1
285,12,136,14,67,10,4,1
257,1,25,6,50,5,3,1
438,27,4,23,38,3,0,1
423,21,74,25,38,4,1,1
292,10,41,14,52,6,1,1
354,12,7,29,88,10,1,1
196,18,103,30,49,3,0,1
434,26,139,17,8,8,4,1
13,32,13,20,91,5,3,1
39,21,94,4,65,3,1,1
47,19,141,23,73,2,3,1
320,28,137,5,42,2,2,1
326,28,52,14,66,1,5,1
136,28,99,15,89,3,0,1
411,21,25,22,91,10,1,1
449,8,132,22,57,9,4,1
448,24,52,25,26,6,1,1
299,2,129,13,34,6,2,1
64,11,102,11,81,5,0,1
105,15,76,11,45,10,5,1
481,2,148,18,63,7,4,1
155,16,77,10,83,1,2,1
228,21,112,4,98,1,3,1
237,31,87,26,2,4,5,1
116,3,144,28,47,7,3,0
272,37,71,27,42,9,5,1
140,13,42,1,11,6,2,1
85,23,90,1,21,4,2,1
83,4,49,20,70,3,1,1
31,37,134,14,29,2,2,1
343,14,52,15,16,2,4,1
142,40,82,19,45,6,1,1
369,38,88,9,50,10,1,1
57,18,91,30,62,10,2,1
145,8,17,20,87,8,0,1
126,25,37,5,25,3,4,1
137,1,58,5,82,8,3,1
59,3,78,1,100,6,4,1
302,16,42,6,93,3,3,1
442,4,30,8,45,2,1,0
116,8,78,30,44,7,0,0
408,29,129,3,52,10,0,1
428,12,138,27,23,2,0,1
203,7,120,17,67,2,1,1
196,32,95,14,87,10,0,1
460,8,55,12,56,6,3,1
172,23,7,6,12,4,3,1
161,27,85,18,68,10,0,1
144,34,28,8,40,8,4,1
87,18,59,8,63,10,5,1
136,39,40,18,63,7,3,1
415,1,60,4,44,2,1,1
194,24,38,26,4,5,5,1
498,16,23,12,29,6,1,1
490,7,26,10,16,7,3,1
425,29,1,17,30,6,2,1
325,36,100,16,20,5,5,1
177,18,53,26,60,1,2,0
231,10,45,25,92,2,3,1
330,21,45,16,20,9,4,1
160,22,18,27,68,4,4,1
494,10,20,10,79,2,2,1
159,37,19,18,33,3,2,1
380,38,32,12,8,6,1,1
140,36,65,14,8,2,1,1
273,19,8,12,11,6,4,1
158,21,106,1,83,3,4,1
263,20,123,21,94,5,4,1
10,16,124,25,63,1,1,1
263,38,54,30,55,1,1,1
470,7,5,1,88,4,4,1
325,3,99,18,63,3,5,1
390,21,84,20,48,9,4,1
73,37,72,15,40,9,2,0
388,11,140,5,6,2,3,1
437,11,132,6,62,3,0,1
57,40,9,3,81,2,1,1
248,27,1,30,100,7,1,1
339,3,3,2,62,9,3,1
156,39,4,27,39,4,4,1
183,38,19,5,7,2,3,1
247,4,57,7,34,2,2,1
393,2,92,12,72,8,3,1
220,18,74,24,74,3,1,1
359,1,125,28,31,3,5,1
225,36,6,17,29,1,3,1
159,6,90,1,86,8,5,1
33,19,137,22,48,6,4,1
221,36,44,19,49,10,3,1
421,7,46,12,43,2,3,1
268,3,130,13,84,1,5,1
306,23,33,9,32,1,1,1
450,30,149,30,77,9,3,1
230,32,38,21,84,9,4,1
295,16,24,26,52,1,4,1
350,26,134,24,22,4,5,1
412,36,123,4,8,8,2,1
137,8,16,7,65,4,4,1
425,15,101,2,16,10,0,1
254,17,110,28,48,6,0,1
180,28,93,24,45,2,5,1
70,38,22,20,95,9,4,1
210,32,49,24,47,9,2,1
68,24,29,4,28,1,4,1
18,29,106,7,87,1,5,1
476,14,73,21,67,3,2,1
209,38,137,1,75,6,5,1
297,31,69,1,2,1,4,1
27,27,66,26,33,9,2,1
460,37,53,8,80,1,3,1
43,32,53,1,24,5,4,1
393,26,90,14,15,3,1,1
141,10,80,16,94,3,3,1
488,35,148,1,41,2,1,1
85,8,127,12,56,8,2,1
124,26,127,24,56,1,4,1
324,19,53,23,69,9,3,1
383,9,113,17,67,10,4,1
346,13,13,1,4,6,5,1
328,32,110,23,30,3,3,1
374,27,15,22,16,9,2,1
17,6,64,1,69,4,2,1
85,17,90,24,94,7,4,1
379,4,136,27,86,5,0,1
457,36,14,13,3,4,3,1
210,5,128,10,14,1,4,1
144,18,53,23,55,4,3,1
179,33,103,18,97,9,3,1
433,12,53,2,39,6,2,1
176,13,56,28,76,4,1,1
216,9,93,27,32,6,3,1
22,4,37,9,40,5,3,1
130,24,18,3,79,3,4,1
126,14,111,29,56,1,2,1
416,17,18,27,88,9,4,1
351,22,105,16,10,6,2,1
79,38,95,7,23,1,2,1
152,24,95,18,56,9,5,1
478,35,78,23,44,6,5,1
397,12,78,28,86,4,3,1
123,9,148,18,73,7,0,1
31,1,86,24,92,10,1,0
33,30,93,28,45,1,1,1
90,1,50,10,44,8,3,1
404,2,108,18,36,10,1,1
29,34,109,9,99,8,1,1
284,40,54,27,58,7,1,1
112,2,6,22,53,8,4,1
106,27,114,8,16,10,3,0
290,12,11,22,23,2,0,1
367,7,54,22,67,1,1,1
40,32,67,13,17,9,4,1
69,19,74,25,6,5,2,1
78,1,48,2,60,5,5,1
445,28,33,1,14,3,5,1
330,15,35,22,98,4,5,1
134,18,16,28,85,10,1,1
161,13,108,20,83,1,0,1
262,9,27,19,35,9,3,1
44,18,45,12,39,10,3,1
266,13,35,21,67,4,1,1
463,6,34,8,19,8,2,1
479,1,1,18,15,2,1,1
487,5,120,1,81,9,1,1
433,24,66,11,53,5,5,1
169,38,148,20,66,2,5,1
314,15,4,20,98,2,5,1
69,37,100,19,23,4,2,1
52,14,138,14,27,3,0,1
414,29,46,8,15,6,4,1
144,33,45,17,55,5,3,1
393,15,3,28,55,10,1,1
450,1,22,13,17,3,0,0
101,12,147,9,75,9,3,1
53,20,77,3,99,9,1,1
357,20,25,7,19,2,3,1
80,29,150,20,85,6,5,1
332,8,23,14,94,10,3,1
102,16,59,19,61,2,5,1
204,34,85,18,57,7,1,1
129,5,129,29,98,2,3,1
192,3,26,29,97,4,4,1
352,20,119,8,42,5,5,1
379,17,28,2,24,8,1,1
56,8,43,17,5,4,1,0
416,40,53,4,30,10,2,1
160,14,55,9,12,2,4,0
361,14,24,3,11,10,2,1
185,1,124,17,8,7,4,0
484,25,20,27,71,4,2,1
319,13,89,15,72,9,3,1
344,26,10,19,74,6,5,1
365,36,140,23,59,9,4,1
85,20,147,29,78,8,3,1
245,2,5,26,36,5,0,1
82,39,82,18,35,4,0,1
86,40,30,5,8,6,1,1
362,4,47,23,37,4,4,1
352,6,108,13,18,1,1,1
24,26,65,18,17,5,4,1
103,33,77,13,98,7,0,1
342,26,86,15,83,4,4,1
150,32,49,15,75,4,1,1
66,12,47,23,55,9,2,1
290,26,110,5,27,7,4,1
247,4,23,19,63,6,5,1
288,28,129,6,53,9,5,1
465,40,143,6,41,4,1,1
316,27,20,16,9,2,2,1
209,3,111,3,54,5,0,1
210,5,65,26,58,3,4,1
369,12,137,6,34,7,1,1
419,32,75,2,43,9,2,1
463,5,129,18,49,3,3,1
321,32,9,19,58,9,4,1
295,18,21,8,33,2,3,1
404,30,3,18,25,3,5,1
21,30,18,29,90,3,2,1
189,7,73,19,41,9,0,1
116,8,10,20,2,3,2,0
483,21,88,29,10,3,5,1
108,9,65,14,19,6,4,1
277,16,54,9,43,5,4,1
260,3,150,1,88,1,1,1
190,7,81,5,74,9,5,1
342,37,135,26,75,8,2,1
228,2,78,9,5,4,1,1
113,2,114,4,43,3,4,1
337,29,28,15,71,8,5,1
127,15,63,30,81,6,4,1
357,15,8,20,8,2,4,1
195,18,99,13,93,4,3,1
441,14,110,13,90,1,2,0
128,39,130,16,46,4,1,1
284,30,46,30,11,8,3,1
87,4,3,26,17,1,5,1
233,10,93,1,92,9,1,1
383,26,3,13,100,1,1,1
178,20,87,20,95,2,2,1
407,5,42,7,4,8,0,1
98,18,141,4,65,2,5,1
167,35,98,28,23,10,3,1
364,23,52,20,46,9,3,1
101,16,121,5,4,9,5,1
195,24,113,22,11,8,4,1
52,36,78,3,91,7,5,1
421,16,120,11,6,6,5,1
224,14,142,11,55,9,5,1
166,12,27,19,48,6,5,1
364,31,94,27,81,2,0,1
11,21,13,19,38,9,3,1
426,37,82,17,21,3,2,1
109,24,79,2,1,10,2,1
126,6,11,23,79,9,0,0
25,3,60,26,53,9,2,1
403,3,29,1,85,2,2,0
139,34,82,15,51,3,5,1
84,28,58,3,47,5,4,1
15,8,144,4,75,7,1,1
298,26,59,8,7,3,4,1
254,22,103,9,43,3,2,1
258,21,108,24,91,5,4,1
71,16,75,29,81,9,1,1
130,27,20,17,28,5,0,1
321,40,45,6,9,1,3,1
229,16,126,22,17,7,2,1
388,18,48,12,51,8,3,1
187,7,102,24,28,1,1,1
84,23,110,8,22,4,5,1
289,27,126,7,16,5,3,1
394,39,28,3,61,2,1,1
308,34,35,28,47,9,4,1
226,26,50,18,61,7,0,1
222,36,56,22,98,4,3,1
119,20,105,14,18,9,4,1
486,6,82,15,81,3,3,1
433,30,16,21,97,9,2,1
221,39,100,15,61,5,3,1
10,32,60,22,30,3,1,1
290,38,19,23,92,1,4,1
326,27,47,8,25,3,0,1
22,24,121,21,34,3,3,1
252,31,66,22,61,8,1,1
218,13,150,4,73,3,0,1
211,40,21,3,64,4,5,1
463,7,34,23,2,6,2,1
283,15,116,3,61,8,3,1
130,34,117,18,68,3,1,1
347,22,63,18,59,3,1,1
354,25,79,18,58,3,0,1
206,25,143,17,69,7,0,1
132,40,51,3,25,3,2,1
434,29,23,4,70,2,2,1
243,23,103,7,28,2,2,1
462,23,30,2,92,4,3,1
52,37,55,30,44,3,2,1
76,31,75,20,65,6,1,1
454,10,98,22,22,9,4,1
345,34,135,6,4,10,2,1
315,37,148,27,78,7,2,1
428,39,5,2,95,6,2,1
493,30,146,27,34,6,2,0
373,1,80,16,11,1,3,1
158,32,54,25,72,9,1,1
321,25,56,18,2,8,3,1
367,21,53,6,40,1,0,1
95,40,75,8,33,7,2,1
159,18,70,15,48,5,5,1
278,25,59,4,82,5,2,1
437,40,150,18,36,2,5,1
186,18,123,7,52,9,4,0
20,19,68,22,54,10,4,1
388,29,16,8,3,7,5,1
469,5,1,5,57,6,2,1
252,14,88,23,25,7,4,1
222,39,6,2,72,9,5,1
40,20,34,19,47,2,3,1
190,8,30,21,63,4,3,1
96,6,49,28,21,3,1,1
327,18,142,3,94,5,5,1
110,24,143,3,81,3,3,1
180,21,145,29,43,6,2,1
253,37,87,25,100,4,2,1
421,26,76,8,66,5,0,0
370,39,93,15,78,5,5,1
88,15,141,17,5,4,3,1
26,27,135,18,15,1,2,1
303,14,31,30,22,5,0,1
274,36,6,30,59,6,0,0
146,13,137,9,67,9,5,1
417,32,146,10,57,4,5,1
184,5,101,23,1,8,5,1
445,24,143,7,44,5,3,1
315,13,35,21,6,4,5,1
94,6,134,9,83,8,4,1
319,6,117,3,93,8,0,1
149,14,14,8,92,8,5,1
438,6,22,30,49,5,2,1
452,12,34,11,50,4,1,1
446,4,122,28,20,8,3,1
152,35,141,26,77,8,2,1
458,18,90,24,19,5,0,1
289,39,115,11,29,6,0,1
355,37,96,14,64,9,5,1
49,9,136,8,1,7,3,1
422,25,37,13,46,7,5,1
432,2,28,11,13,4,4,1
10,29,119,20,86,10,5,1
21,36,150,19,96,3,0,0
327,15,121,14,35,9,4,1
254,33,77,22,1,10,3,1
472,28,11,5,71,4,3,1
484,24,138,20,89,1,2,1
112,36,5,24,22,6,5,1
305,13,109,7,25,8,5,1
433,34,55,4,78,5,2,1
46,37,78,9,93,2,2,1
304,38,138,24,13,6,5,1
329,11,104,4,34,5,4,1
99,20,57,4,22,4,5,1
304,35,76,19,22,7,1,1
192,14,113,19,13,4,0,1
198,34,114,10,52,6,2,1
341,31,18,23,5,8,4,1
209,9,12,30,78,7,2,1
282,14,57,21,5,7,4,1
92,16,129,7,55,8,0,1
16,15,109,16,67,10,2,1
443,18,123,5,10,5,3,1
168,26,105,20,94,10,2,1
455,37,56,23,18,5,5,1
314,20,16,26,14,8,5,1
162,24,80,28,25,3,2,1
129,2,83,13,73,3,0,1
197,31,109,11,6,5,2,1
376,21,52,5,31,3,4,1
243,13,2,27,85,6,1,0
126,9,28,25,63,7,4,1
437,6,28,15,64,5,3,1
361,20,78,14,76,1,0,1
39,31,134,25,62,2,3,0
499,13,123,26,95,5,3,1
442,19,103,5,9,8,2,1
197,36,15,14,70,2,0,1
270,8,105,22,31,7,2,1
242,20,115,11,91,1,2,1
28,40,77,10,63,8,2,0
64,30,131,16,1,2,4,1
163,38,51,14,36,1,3,1
303,37,44,6,73,2,1,1
362,38,81,15,14,3,3,1
339,25,125,5,5,9,1,1
226,7,43,22,23,10,5,1
377,9,110,27,91,5,2,1
406,18,46,30,85,10,0,1
178,13,36,18,17,4,5,1
408,12,64,4,72,1,5,1
233,31,121,15,60,8,4,1
444,22,86,6,20,4,5,1
375,30,129,11,20,5,5,1
48,32,6,20,86,4,3,1
114,37,101,3,3,5,0,1
50,22,51,3,25,2,2,1
408,9,132,8,68,8,0,1
165,38,70,29,4,1,4,1
470,38,150,30,87,3,0,0
497,13,11,28,49,7,0,1
353,29,55,7,31,7,2,1
499,30,6,3,90,2,4,1
237,8,34,11,85,3,3,0
430,4,8,7,32,9,3,1
307,26,76,30,29,7,1,1
230,1,132,5,27,8,1,1
370,39,144,28,82,8,1,1
477,14,88,18,26,1,2,1
368,39,35,18,15,10,4,1
427,39,144,26,90,1,0,1
239,11,77,26,19,2,5,1
99,27,95,15,22,1,3,1
117,18,139,13,57,3,4,1
93,23,130,18,34,4,4,0
376,30,62,15,10,3,3,1
41,19,78,26,21,1,5,1
381,28,29,23,51,3,3,1
123,13,53,15,20,10,3,1
218,29,12,30,80,8,4,1
390,22,103,29,31,5,4,1
274,37,31,14,18,5,5,1
77,4,93,1,85,7,4,1
151,10,125,2,10,9,4,1
469,8,121,30,91,3,4,1
55,36,28,10,41,7,2,1
137,11,19,18,16,4,3,1
432,13,47,21,7,8,0,1
310,32,107,24,91,3,0,1
234,24,118,15,35,5,0,1
475,11,17,14,97,4,2,1
141,4,3,30,31,1,2,0
108,5,38,26,52,4,5,1
448,30,63,28,79,4,3,1
129,12,126,22,85,9,3,1
166,25,11,16,90,1,2,1
49,16,141,18,32,6,0,1
375,1,18,30,33,3,3,0
158,6,59,23,92,9,3,1
381,38,127,14,43,6,3,1
87,10,29,20,56,3,5,1
125,39,55,15,64,5,5,1
496,8,47,21,22,6,0,1
406,18,119,26,57,6,2,1
496,26,135,2,23,6,3,1
428,34,112,9,8,4,2,0
433,36,147,16,26,5,4,1
376,26,47,22,63,7,2,1
430,20,67,30,7,6,1,1
481,25,5,3,45,8,5,1
286,14,137,12,31,9,1,1
396,22,147,25,64,5,4,1
435,29,9,19,45,2,5,1
159,29,83,10,5,4,2,1
300,15,13,13,92,8,3,1
99,3,117,14,82,8,1,0
248,22,122,1,61,1,4,1
351,35,35,30,53,3,5,0
226,32,142,2,63,5,4,1
209,32,108,14,38,3,1,1
482,5,131,14,37,4,5,1
12,33,124,22,92,1,5,1
226,16,123,19,38,6,4,1
223,20,135,12,1,9,0,1
221,17,93,6,42,8,2,1
451,18,117,15,13,10,3,1
143,14,28,13,57,3,0,1
83,31,139,26,31,4,5,1
400,19,73,17,57,4,4,1
153,5,7,5,6,3,0,1
441,21,84,5,94,10,3,0
364,15,40,16,76,4,1,1
419,14,44,8,6,3,1,1
431,2,129,24,69,6,4,1
356,17,42,12,60,1,2,1
496,32,132,28,34,10,1,1
339,16,54,14,28,8,2,1
403,16,140,12,44,10,3,1
277,20,62,10,38,2,4,0
484,23,50,4,37,1,4,1
438,38,26,28,67,3,4,1
249,4,122,12,66,5,5,1
196,16,51,18,90,4,2,1
451,16,12,3,45,3,0,1
477,4,53,11,41,1,4,1
218,34,41,21,17,6,3,1
496,38,59,6,63,8,5,1
35,16,104,7,32,9,4,1
344,29,31,17,4,9,3,1
272,24,83,28,34,1,3,1
194,3,45,28,99,10,0,1
367,38,86,30,41,3,4,1
446,31,80,12,19,10,3,1
181,4,12,3,20,6,2,1
478,22,84,29,57,4,0,1
285,27,146,3,15,4,1,1
380,22,31,5,18,8,0,1
106,17,142,11,34,10,2,1
319,17,76,15,48,3,1,1
400,5,70,29,14,4,2,1
138,1,131,16,59,5,5,1
385,31,71,22,28,10,0,1
285,29,14,14,53,9,0,1
13,8,94,5,77,10,4,1
498,35,38,2,49,3,4,1
326,29,3,29,12,7,4,1
278,32,37,14,4,10,3,1
441,12,75,7,63,5,5,1
285,24,138,8,43,7,3,0
301,27,48,22,47,4,4,1
236,17,91,16,87,1,1,1
253,3,7,14,38,3,4,1
283,23,85,8,48,9,1,1
312,8,117,2,36,9,2,1
52,12,16,6,38,8,4,1
141,3,23,22,86,2,1,1
488,7,28,16,16,4,2,1
405,1,149,19,83,10,5,1
88,6,109,25,60,8,2,1
361,35,39,1,43,10,4,1
408,40,90,7,15,2,1,1
307,7,15,2,94,5,0,0
148,4,43,30,48,3,2,1
79,2,95,24,39,1,2,1
14,31,43,24,67,7,5,0
394,36,129,27,85,1,5,1
100,32,42,4,98,4,3,1
256,37,78,21,8,7,3,1
144,10,132,10,53,2,3,1
248,12,91,17,66,1,0,1
185,19,113,23,58,9,3,1
66,16,57,24,98,9,4,1
327,17,73,16,79,8,5,1
240,40,99,11,76,2,3,1
76,1,11,25,65,2,0,0
164,6,5,6,65,2,1,1
219,5,115,15,85,2,2,1
188,36,82,28,15,9,5,1
52,12,82,16,18,8,4,1
193,26,44,24,14,10,1,0
220,15,143,6,3,4,3,1
453,20,141,28,9,5,0,1
494,29,119,20,56,4,0,1
324,12,127,5,63,10,3,1
316,6,139,9,52,8,2,1
17,8,16,9,89,2,5,1
121,11,116,16,2,8,5,1
171,6,26,21,20,1,5,1
175,16,74,6,11,9,5,1
154,7,108,23,31,3,3,1
401,39,58,9,11,7,3,1
345,34,47,17,81,5,5,1
130,16,84,19,51,4,2,1
400,21,112,29,73,6,3,1
35,10,31,9,58,8,2,1
185,19,53,28,98,6,0,1
18,3,119,3,67,6,0,1
18,27,110,16,2,4,3,1
225,39,65,26,3,2,2,1
410,10,137,22,70,8,1,1
241,33,84,28,13,10,4,1
21,12,33,8,28,8,1,1
145,31,32,9,72,6,5,1
491,13,4,16,41,5,4,1
384,21,98,6,55,6,4,1
173,18,16,9,25,7,0,1
421,19,108,1,19,4,5,1
413,36,4,17,69,6,2,1
375,21,48,18,71,3,4,1
189,21,67,6,20,1,4,1
66,33,23,21,81,8,4,1
300,19,88,10,94,9,1,0
85,27,53,20,45,7,3,1
449,40,43,15,53,1,5,1
380,40,39,11,32,8,3,0
14,17,138,17,86,9,5,1
399,35,41,28,98,7,5,1
27,1,142,22,98,10,5,1
365,2,59,4,13,10,5,1
480,10,39,22,76,10,3,1
332,4,29,30,37,6,0,0
152,11,108,2,95,5,1,1
407,18,121,30,4,7,0,1
440,16,150,2,26,2,1,1
467,25,42,29,69,10,2,1
362,24,131,22,9,10,1,1
115,5,119,4,95,8,1,1
333,4,25,5,4,8,3,1
452,39,69,17,22,8,2,1
149,25,34,29,71,4,5,1
424,7,49,26,78,5,3,1
206,16,86,18,92,7,0,1
255,22,18,3,69,1,3,1
160,20,140,24,43,4,1,1
397,38,116,12,30,3,2,1
114,24,129,6,14,5,1,1
427,4,120,3,52,2,2,1
291,23,92,14,51,1,0,1
345,28,14,13,84,5,1,1
466,19,13,26,55,7,1,1
153,17,93,1,67,10,5,1
297,3,71,11,93,1,5,1
409,19,11,23,85,1,0,1
371,18,14,26,20,9,5,1
322,17,137,26,20,5,3,1
344,15,56,8,49,3,3,1
173,25,76,9,89,8,3,1
399,17,94,24,68,8,4,1
213,12,56,25,52,10,4,1
378,29,126,2,6,9,4,1
335,14,17,29,88,5,3,1
497,19,26,13,64,10,0,1
331,22,86,4,65,6,3,1
482,39,51,16,2,5,1,1
453,40,1,7,38,5,2,1
349,15,83,8,16,7,3,1
246,4,13,20,36,6,2,1
93,19,53,13,49,7,5,1
238,39,50,21,23,6,3,0
144,2,81,2,68,10,5,1
420,8,15,22,80,3,0,1
405,31,20,4,38,6,5,1
90,40,3,12,47,2,2,1
420,16,62,11,61,1,3,1
86,3,95,16,22,1,5,1
370,1,141,21,9,2,1,1
260,22,72,11,30,8,3,1
188,15,94,19,17,8,5,0
438,13,142,15,32,3,1,1
426,1,149,9,1,8,5,1
449,28,119,28,47,5,3,1
287,30,141,25,4,4,0,1
237,5,101,26,54,5,3,1
218,16,36,27,58,6,2,1
270,3,50,20,3,5,2,1
195,27,137,21,70,2,4,1
443,14,69,26,33,4,3,1
230,18,20,6,28,10,2,1
499,28,93,28,66,2,2,1
315,24,26,11,18,2,0,1
24,1,84,30,54,8,4,1
205,15,18,20,19,6,5,1
225,24,97,6,39,5,0,1
63,14,53,12,4,4,3,1
354,32,23,2,44,10,5,1
103,24,126,23,41,9,3,1
218,11,146,17,21,5,5,1
458,16,138,8,29,4,3,1
442,30,146,13,47,1,2,1
312,22,64,7,20,7,2,1
61,31,125,16,68,6,5,1
493,1,123,12,39,9,3,1
75,39,91,25,75,3,5,1
179,3,46,6,50,2,1,1
199,9,139,14,61,1,3,1
48,3,63,21,24,6,2,1
78,34,145,7,100,1,4,1
138,28,127,21,47,5,4,1
276,8,19,26,71,2,4,1
399,23,126,12,58,1,0,1
146,12,46,26,15,10,2,1
380,40,4,23,4,9,2,1
99,2,45,15,20,9,5,1
478,11,145,13,40,9,2,1
171,10,119,11,38,5,0,1
259,21,39,18,22,1,4,1
313,8,72,1,29,5,5,1
294,4,63,10,81,10,3,1
70,24,40,27,59,2,0,1
64,27,15,29,91,9,0,0
429,16,23,26,12,7,4,1
51,38,87,13,34,2,5,1
379,31,57,22,66,7,3,1
252,10,104,17,64,3,4,1
145,35,45,13,48,2,3,0
72,28,28,7,35,8,4,1
195,24,127,6,4,2,1,1
404,16,39,12,37,10,4,1
172,32,82,23,71,4,2,1
288,21,76,28,16,9,4,1
32,39,64,7,5,6,3,1
148,6,116,27,92,2,2,1
288,20,23,9,80,1,1,1
157,18,126,20,94,1,3,1
434,33,127,11,82,7,4,1
74,29,47,18,33,9,2,1
215,11,60,22,27,3,4,1
465,13,129,21,76,8,5,1
273,36,125,15,55,9,4,0
383,13,73,21,59,4,5,0
337,33,33,18,22,10,2,1
331,3,27,26,50,7,0,1
162,30,90,17,89,9,5,1
84,2,146,30,22,8,4,1
61,37,90,13,90,8,0,1
127,38,130,19,27,1,4,1
16,16,108,11,41,1,2,1
153,12,127,3,89,4,4,1
215,4,11,24,82,8,5,1
343,5,62,18,86,3,2,1
305,27,130,17,8,7,4,1
27,13,100,9,68,2,4,1
326,28,117,28,17,2,3,1
335,11,14,17,55,6,3,1
234,22,94,5,89,3,2,1
305,30,142,5,94,1,2,1
148,30,105,25,29,1,0,1
281,37,101,23,21,8,2,1
479,28,59,30,95,4,4,0
435,19,89,4,29,10,5,1
219,40,34,26,13,9,4,1
239,4,109,24,36,8,4,1
310,24,141,17,16,5,4,1
201,5,138,5,89,8,3,1
254,26,128,9,6,3,3,1
146,22,67,26,94,9,3,1
383,14,67,20,76,5,4,1
103,31,129,5,86,7,5,1
234,2,141,2,82,3,5,1
463,27,59,2,59,4,5,1
35,27,141,1,77,2,3,1
20,25,146,2,77,8,1,1
109,26,22,27,81,8,3,1
418,26,1,27,19,1,4,1
350,31,9,9,60,3,4,1
460,23,132,2,1,10,3,1
96,18,69,5,49,2,0,1
298,5,124,10,6,4,5,1
220,24,115,7,49,5,5,1
186,13,29,29,34,3,1,0
139,12,132,6,7,4,2,1
245,16,83,26,55,10,1,1
41,34,55,11,100,6,2,1
356,2,150,15,55,7,2,1
153,37,150,27,59,1,3,1
125,40,81,17,79,7,4,1
89,15,126,29,38,8,4,1
224,9,11,3,41,10,4,1
361,19,48,16,27,2,4,0
36,34,7,4,79,7,2,1
403,17,27,18,30,4,3,1
118,18,124,16,39,7,4,1
267,33,126,18,38,8,1,1
220,25,63,7,86,7,2,1
314,1,75,20,17,4,1,1
377,9,86,6,58,9,4,1
486,16,140,10,79,8,4,1
122,13,118,7,80,3,3,1
333,27,139,3,73,1,3,1
441,31,95,11,52,6,5,1
263,2,73,30,34,10,0,1
489,35,41,14,11,1,2,0
106,7,75,3,16,2,5,1
266,36,76,26,77,1,4,1
375,25,52,25,56,5,5,1
73,37,86,21,54,5,0,1
166,28,86,14,86,1,3,1
459,27,76,11,81,10,4,0
283,19,99,10,48,5,1,1
410,18,47,27,14,3,5,1
497,4,123,5,12,8,3,1
265,6,31,5,66,10,3,1
123,26,128,28,34,5,0,1
245,20,22,19,43,1,1,1
186,34,124,30,66,7,5,1
87,5,106,8,83,10,5,1
481,37,20,26,89,7,0,1
334,3,18,29,34,3,1,0
251,28,116,24,59,4,4,1
304,19,73,27,44,1,0,1
453,30,2,22,94,3,5,1
398,7,47,23,95,8,2,1
275,23,69,30,90,4,1,1
378,13,150,2,65,7,5,1
394,26,147,21,64,5,5,1
295,7,103,29,82,5,1,1
405,20,58,20,58,2,3,1
427,11,9,28,68,10,5,1
20,15,93,23,67,10,5,1
69,9,113,5,17,1,0,1
129,30,28,19,82,5,4,1
216,8,103,23,5,3,3,1
50,36,29,26,47,10,2,1
26,31,35,1,89,3,5,1
347,23,1,22,8,4,4,1
376,36,102,18,63,4,0,1
464,29,121,14,89,8,1,1
347,15,16,1,19,5,0,1
283,26,13,11,78,4,5,1
197,15,84,23,90,2,2,1
60,3,64,10,13,10,3,1
347,7,18,22,63,4,1,1
334,7,13,10,35,4,2,1
346,7,89,18,50,4,2,1
295,22,4,10,8,3,5,1
47,28,39,17,20,2,1,1
265,32,31,18,48,7,0,1
353,21,107,5,84,5,2,1
249,8,133,8,26,2,3,1
269,15,22,19,28,2,4,1
108,24,4,22,3,1,3,1
207,19,77,7,44,1,1,1
213,24,135,29,20,7,0,1
266,6,2,25,93,3,0,1
93,22,8,18,38,8,4,1
117,23,49,9,71,5,1,1
141,18,48,11,83,2,5,1
365,20,97,29,33,4,4,1
162,27,99,1,15,4,0,1
191,29,59,5,61,10,3,1
491,12,22,21,13,3,5,1
68,35,29,20,66,4,4,1
36,18,43,7,61,7,3,1
255,17,79,20,44,8,3,1
173,21,66,7,21,6,5,1
496,18,66,9,39,1,5,0
336,30,129,1,71,3,2,1
402,30,3,15,37,3,2,1
114,5,137,20,36,4,3,1
161,24,125,6,98,10,1,0
425,8,66,17,8,3,0,1
231,19,48,5,6,10,4,1
234,15,129,19,75,4,4,1
54,30,92,27,78,1,5,1
337,20,15,28,32,10,4,1
274,25,132,30,83,5,1,1
402,31,21,12,33,3,1,1
240,19,113,28,65,4,0,1
349,11,97,18,79,8,0,1
486,7,12,19,47,3,0,1
202,14,74,24,40,4,4,1
275,33,18,5,39,8,0,1
385,4,46,5,5,7,2,1
243,23,85,27,65,8,1,1
16,22,61,2,75,1,5,1
180,26,115,15,47,2,1,1
375,38,4,8,59,3,5,1
42,7,53,13,95,3,4,1
72,3,143,7,64,4,5,1
41,21,70,22,71,5,4,1
243,1,80,25,97,9,1,1
242,13,116,23,11,8,2,1
290,5,79,7,91,7,2,1
437,22,40,25,99,6,2,0
141,1,143,24,31,9,3,1
239,12,149,3,80,6,1,1
276,15,64,14,93,6,0,1
200,32,82,20,62,9,5,1
